1.1516,4.391,1.1516,0.342
1.155,4.388,1.155,0.337
1.1584,4.386,1.1584,0.332
1.1619,4.384,1.1619,0.327
1.1653,4.382,1.1653,0.322
1.1687,4.379,1.1687,0.317
1.1721,4.377,1.1721,0.312
1.1756,4.375,1.1756,0.307
1.179,4.372,1.179,0.302
1.1824,4.37,1.1824,0.297
1.1858,4.368,1.1858,0.292
1.1893,4.365,1.1893,0.287
1.1927,4.363,1.1927,0.283
1.1961,4.36,1.1961,0.278
1.1995,4.358,1.1995,0.273
1.203,4.356,1.203,0.269
1.2064,4.353,1.2064,0.264
1.2098,4.351,1.2098,0.26
1.2132,4.348,1.2132,0.255
1.2167,4.345,1.2167,0.251
1.2201,4.343,1.2201,0.246
1.2235,4.34,1.2235,0.242
1.227,4.338,1.227,0.238
1.2304,4.335,1.2304,0.233
1.2338,4.333,1.2338,0.229
1.2373,4.33,1.2373,0.225
1.2407,4.327,1.2407,0.221
1.2441,4.325,1.2441,0.217
1.2475,4.322,1.2475,0.213
1.251,4.319,1.251,0.209
1.2544,4.317,1.2544,0.205
1.2578,4.314,1.2578,0.201
1.2613,4.311,1.2613,0.197
1.2647,4.308,1.2647,0.193
1.2681,4.306,1.2681,0.189
1.2716,4.303,1.2716,0.186
1.275,4.3,1.275,0.182
1.2784,4.297,1.2784,0.178
1.2819,4.295,1.2819,0.175
1.2853,4.292,1.2853,0.171
1.2887,4.289,1.2887,0.168
1.2922,4.286,1.2922,0.164
1.2956,4.284,1.2956,0.161
1.299,4.281,1.299,0.157
1.3025,4.278,1.3025,0.154
1.3059,4.275,1.3059,0.15
1.3094,4.272,1.3094,0.147
1.3128,4.269,1.3128,0.144
1.3162,4.267,1.3162,0.141
1.3197,4.264,1.3197,0.138
1.3231,4.261,1.3231,0.134
1.3265,4.258,1.3265,0.131
1.33,4.255,1.33,0.128
1.3334,4.252,1.3334,0.125
1.3369,4.249,1.3369,0.122
1.3403,4.246,1.3403,0.119
1.3437,4.244,1.3437,0.116
1.3472,4.241,1.3472,0.113
1.3506,4.238,1.3506,0.111
1.3541,4.235,1.3541,0.108
1.3575,4.232,1.3575,0.105
1.3609,4.229,1.3609,0.102
1.3644,4.226,1.3644,0.1
1.3678,4.223,1.3678,0.097
1.3713,4.22,1.3713,0.094
1.3747,4.217,1.3747,0.092
1.3782,4.215,1.3782,0.089
1.3816,4.212,1.3816,0.087
1.385,4.209,1.385,0.084
1.3885,4.206,1.3885,0.082
1.3919,4.203,1.3919,0.08
1.3954,4.2,1.3954,0.077
1.3988,4.197,1.3988,0.075
1.4023,4.194,1.4023,0.073
1.4057,4.191,1.4057,0.071
1.4092,4.188,1.4092,0.068
1.4126,4.185,1.4126,0.066
1.416,4.182,1.416,0.064
1.4195,4.18,1.4195,0.062
1.4229,4.177,1.4229,0.06
1.4264,4.174,1.4264,0.058
1.4298,4.171,1.4298,0.056
1.4333,4.168,1.4333,0.054
1.4367,4.165,1.4367,0.052
1.4402,4.162,1.4402,0.05
1.4436,4.159,1.4436,0.048
1.4471,4.156,1.4471,0.047
1.4505,4.153,1.4505,0.045
1.454,4.151,1.454,0.043
1.4574,4.148,1.4574,0.041
1.4609,4.145,1.4609,0.04
1.4643,4.142,1.4643,0.038
1.4678,4.139,1.4678,0.037
1.4712,4.136,1.4712,0.035
1.4747,4.133,1.4747,0.034
1.4781,4.131,1.4781,0.032
1.4816,4.128,1.4816,0.031
1.485,4.125,1.485,0.029
1.4885,4.122,1.4885,0.028
1.4919,4.119,1.4919,0.026
1.4954,4.117,1.4954,0.025
1.4988,4.114,1.4988,0.024
1.5023,4.111,1.5023,0.023
1.5057,4.108,1.5057,0.021
1.5092,4.105,1.5092,0.02
1.5127,4.103,1.5127,0.019
1.5161,4.1,1.5161,0.018
1.5196,4.097,1.5196,0.017
1.523,4.095,1.523,0.016
1.5265,4.092,1.5265,0.015
1.5299,4.089,1.5299,0.014
1.5334,4.086,1.5334,0.013
1.5368,4.084,1.5368,0.012
1.5403,4.081,1.5403,0.011
1.5438,4.079,1.5438,0.01
1.5472,4.076,1.5472,0.01
1.5507,4.073,1.5507,0.009
1.5541,4.071,1.5541,0.008
1.5576,4.068,1.5576,0.007
1.561,4.066,1.561,0.007
1.5645,4.063,1.5645,0.006
1.568,4.06,1.568,0.006
1.5714,4.058,1.5714,0.005
1.5749,4.055,1.5749,0.004
1.5783,4.053,1.5783,0.004
1.5818,4.051,1.5818,0.003
1.5853,4.048,1.5853,0.003
1.5887,4.046,1.5887,0.003
1.5922,4.043,1.5922,0.002
1.5957,4.041,1.5957,0.002
1.5991,4.039,1.5991,0.001
1.6026,4.036,1.6026,0.001
1.606,4.034,1.606,0.001
1.6095,4.032,1.6095,0.001
1.613,4.029,1.613,0.001
1.6164,4.027,1.6164,0
1.6199,4.025,1.6199,0
1.6234,4.023,1.6234,0
1.6268,4.021,1.6268,0
1.6303,4.019,1.6303,0
1.6337,4.017,1.6337,0
1.6372,4.015,1.6372,0
1.6407,4.013,1.6407,0
1.6441,4.011,1.6441,0
1.6476,4.009,1.6476,0
1.6511,4.007,1.6511,0
1.6545,4.006,1.6545,0
1.658,4.004,1.658,0
1.6615,4.002,1.6615,0
1.6649,4,1.6649,0
1.6684,3.999,1.6684,0
1.6719,3.997,1.6719,0
1.6754,3.995,1.6754,0
1.6788,3.994,1.6788,0
1.6823,3.992,1.6823,0
1.6858,3.991,1.6858,0
1.6892,3.989,1.6892,0
1.69,3.989,1.69,0
1.7,3.985,1.7,0
1.7098,3.98,1.7098,0
1.72,3.976,1.72,0
1.7297,3.973,1.7297,0
1.7399,3.969,1.7399,0
1.7499,3.965,1.7499,0
1.76,3.961,1.76,0
1.7699,3.958,1.7699,0
1.7799,3.955,1.7799,0
1.7898,3.951,1.7898,0
1.7997,3.948,1.7997,0
1.8097,3.945,1.8097,0
1.8199,3.942,1.8199,0
1.8299,3.939,1.8299,0
1.8399,3.936,1.8399,0
1.8498,3.934,1.8498,0
1.8597,3.931,1.8597,0
1.8698,3.928,1.8698,0
1.88,3.926,1.88,0
1.8899,3.923,1.8899,0
1.8999,3.921,1.8999,0
1.9097,3.918,1.9097,0
1.92,3.916,1.92,0
1.93,3.914,1.93,0
1.9397,3.911,1.9397,0
1.9499,3.909,1.9499,0
1.9599,3.907,1.9599,0
1.97,3.905,1.97,0
1.9797,3.903,1.9797,0
1.99,3.901,1.99,0
2,3.899,2,0
2.0097,3.897,2.0097,0
2.0198,3.895,2.0198,0
2.0297,3.893,2.0297,0
2.0397,3.891,2.0397,0
2.0498,3.889,2.0498,0
2.06,3.888,2.06,0
2.0698,3.886,2.0698,0
2.0798,3.884,2.0798,0
2.0898,3.883,2.0898,0
2.0996,3.881,2.0996,0
2.1098,3.879,2.1098,0
2.1197,3.878,2.1197,0
2.1298,3.876,2.1298,0
2.1399,3.875,2.1399,0
2.1496,3.873,2.1496,0
2.1599,3.872,2.1599,0
2.1699,3.87,2.1699,0
2.1799,3.869,2.1799,0
2.1896,3.867,2.1896,0
2.1998,3.866,2.1998,0
2.2096,3.865,2.2096,0
2.2196,3.863,2.2196,0
2.2296,3.862,2.2296,0
2.2397,3.861,2.2397,0
2.2499,3.86,2.2499,0
2.2597,3.858,2.2597,0
2.2696,3.857,2.2696,0
2.2796,3.856,2.2796,0
2.2896,3.855,2.2896,0
2.2998,3.854,2.2998,0
2.3095,3.853,2.3095,0
2.3199,3.851,2.3199,0
2.3298,3.85,2.3298,0
2.3398,3.849,2.3398,0
2.3498,3.848,2.3498,0
2.36,3.847,2.36,0
2.3697,3.846,2.3697,0
2.3795,3.845,2.3795,0
2.3899,3.844,2.3899,0
2.3999,3.843,2.3999,0
2.4099,3.842,2.4099,0
2.4195,3.841,2.4195,0
2.4297,3.84,2.4297,0
2.44,3.839,2.44,0
2.4498,3.838,2.4498,0
2.4596,3.837,2.4596,0
2.4696,3.836,2.4696,0
2.4796,3.836,2.4796,0
2.4898,3.835,2.4898,0
2.5,3.834,2.5,0
2.5096,3.833,2.5096,0
2.5194,3.832,2.5194,0
2.5298,3.831,2.5298,0
2.5398,3.83,2.5398,0
2.5497,3.83,2.5497,0
2.5598,3.829,2.5598,0
2.57,3.828,2.57,0
2.5796,3.827,2.5796,0
2.5899,3.827,2.5899,0
2.5996,3.826,2.5996,0
2.6094,3.825,2.6094,0
2.62,3.824,2.62,0
2.6299,3.824,2.6299,0
2.64,3.823,2.64,0
2.6494,3.822,2.6494,0
2.6596,3.822,2.6596,0
2.6699,3.821,2.6699,0
2.6795,3.82,2.6795,0
2.69,3.82,2.69,0
2.6998,3.819,2.6998,0
2.7096,3.818,2.7096,0
2.7196,3.818,2.7196,0
2.7296,3.817,2.7296,0
2.7397,3.816,2.7397,0
2.7499,3.816,2.7499,0
2.7594,3.815,2.7594,0
2.7697,3.815,2.7697,0
2.7794,3.814,2.7794,0
2.7898,3.813,2.7898,0
2.7996,3.813,2.7996,0
2.8095,3.812,2.8095,0
2.8194,3.812,2.8194,0
2.8294,3.811,2.8294,0
2.8395,3.81,2.8395,0
2.8496,3.81,2.8496,0
2.8599,3.809,2.8599,0
2.8693,3.809,2.8693,0
2.8797,3.808,2.8797,0
2.8893,3.808,2.8893,0
2.8998,3.807,2.8998,0
2.9096,3.807,2.9096,0
2.9194,3.806,2.9194,0
2.9293,3.806,2.9293,0
2.9393,3.805,2.9393,0
2.9493,3.805,2.9493,0
2.9594,3.804,2.9594,0
2.9696,3.804,2.9696,0
2.9798,3.803,2.9798,0
2.9893,3.803,2.9893,0
2.9997,3.802,2.9997,0
3.0092,3.802,3.0092,0
3.0197,3.802,3.0197,0
3.0295,3.801,3.0295,0
3.0392,3.801,3.0392,0
3.0499,3.8,3.0499,0
3.0598,3.8,3.0598,0
