profile	wavelength_um	x_um	m	n_eff	k_eff
1	3.5	12.9429429429429	0.0604645741632044	3.84850136704712	0.00246430160763026
1	3.5	13.003003003003	0.0568993651185434	3.84468133159202	0.00231319257867201
1	3.5	13.0630630630631	0.0538209442319031	3.84139055345264	0.0021833201418346
1	3.5	13.1231231231231	0.0514441382021291	3.83885463771535	0.0020834285158244
1	3.5	13.1831831831832	0.0490673321723551	3.83632293343433	0.00198386738299139
1	3.5	13.2432432432432	0.0466905261425808	3.83379542850192	0.00188463531824288
1	3.5	13.3033033033033	0.045662100456621	3.83270309514681	0.00184180000772615
1	3.5	13.3633633633634	0.045662100456621	3.83270309514681	0.00184180000772615
1	3.5	13.4234234234234	0.0441263180989209	3.83107333470523	0.00177794656534644
1	3.5	13.4834834834835	0.0417495120691469	3.82855452103693	0.00167939405517405
1	3.5	13.5435435435435	0.0393727060393729	3.82603986974436	0.00158116627332538
1	3.5	13.6036036036036	0.0369959000095985	3.82352936891698	0.00148326182564048
1	3.5	13.6636636636637	0.0365296803652968	3.8230374104165	0.00146409530442869
1	3.5	13.7237237237237	0.0365296803652968	3.8230374104165	0.00146409530442869
1	3.5	13.7837837837838	0.0354806861656177	3.82193108554215	0.0014210158688755
1	3.5	13.8438438438438	0.0342922831507307	3.8206787048787	0.00137228683199403
1	3.5	13.9039039039039	0.0331038801358436	3.81942735550601	0.00132363788977242
1	3.5	13.963963963964	0.0319154771209565	3.81817703595241	0.00127506887061735
1	3.5	14.024024024024	0.0307270741060695	3.81692774474914	0.0012265796033938
1	3.5	14.0840840840841	0.0293969768855614	3.81553071736369	0.00117240329522883
1	3.5	14.1441441441441	0.0270201708557873	3.81303750768596	0.00107584088020383
1	3.5	14.2042042042042	0.0248787600385773	3.8107947238694	0.000989112679699612
1	3.5	14.2642642642643	0.0236903570236903	3.80955149174943	0.000941092153891849
1	3.5	14.3243243243243	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	14.3843843843844	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	14.4444444444444	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	14.5045045045045	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	14.5645645645646	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	14.6246246246246	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	14.6846846846847	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	14.7447447447447	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	14.8048048048048	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	14.8648648648649	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	14.9249249249249	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	14.984984984985	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	15.045045045045	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	15.1051051051051	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	15.1651651651652	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	15.2252252252252	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	15.2852852852853	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	15.3453453453453	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	15.4054054054054	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	15.4654654654655	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	15.5255255255255	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	15.5855855855856	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	15.6456456456456	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	15.7057057057057	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	15.7657657657658	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	15.8258258258258	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	15.8858858858859	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	15.9459459459459	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	16.006006006006	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	16.0660660660661	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	16.1261261261261	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	16.1861861861862	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	16.2462462462462	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	16.3063063063063	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	16.3663663663664	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	16.4264264264264	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	16.4864864864865	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	16.5465465465465	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	16.6066066066066	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	16.6666666666667	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	16.7267267267267	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	16.7867867867868	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	16.8468468468468	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	16.9069069069069	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	16.966966966967	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	17.027027027027	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	17.0870870870871	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	17.1471471471471	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	17.2072072072072	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	17.2672672672673	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	17.3273273273273	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	17.3873873873874	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	17.4474474474474	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	17.5075075075075	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	17.5675675675676	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	17.6276276276276	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	17.6876876876877	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	17.7477477477477	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	17.8078078078078	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	17.8678678678679	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	17.9279279279279	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	17.987987987988	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	18.048048048048	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	18.1081081081081	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	18.1681681681682	0.0217866268094579	3.80756205102701	0.000864330659082512
1	3.5	18.2282282282282	0.0205982237945709	3.80632146534234	0.000816514243184906
1	3.5	18.2882882882883	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	18.3483483483483	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	18.4084084084084	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	18.4684684684685	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	18.5285285285285	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	18.5885885885886	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	18.6486486486486	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	18.7087087087087	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	18.7687687687688	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	18.8288288288288	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	18.8888888888889	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	18.9489489489489	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	19.009009009009	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	19.0690690690691	0.0199423167459697	3.80563719205113	0.000790156737643059
1	3.5	19.1291291291291	0.0187539137310826	3.80439818019069	0.000742461525300482
1	3.5	19.1891891891892	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	19.2492492492492	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	19.3093093093093	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	19.3693693693694	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	19.4294294294294	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	19.4894894894895	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	19.5495495495495	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	19.6096096096096	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	19.6696696696697	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	19.7297297297297	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	19.7897897897898	0.0194326746838162	3.80510572251584	0.000769693279937523
1	3.5	19.8498498498498	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	19.9099099099099	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	19.96996996997	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	20.03003003003	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	20.0900900900901	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	20.1501501501502	0.0205479452054795	3.80626900140378	0.000814492965148809
1	3.5	20.2102102102102	0.0209021807195323	3.80663867237465	0.000828736766966626
1	3.5	20.2702702702703	0.0220905837344194	3.80787951777089	0.000876573196697224
1	3.5	20.3303303303303	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	20.3903903903904	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	20.4504504504505	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	20.5105105105105	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	20.5705705705706	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	20.6306306306306	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	20.6906906906907	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	20.7507507507508	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	20.8108108108108	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	20.8708708708709	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	20.9309309309309	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	20.990990990991	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	21.0510510510511	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	21.1111111111111	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	21.1711711711712	0.0228310502283105	3.80865317371351	0.000906418581527421
1	3.5	21.2312312312312	0.0228219086666574	3.80864361999868	0.000906049934368572
1	3.5	21.2912912912913	0.0216335056517705	3.8074021493459	0.000858165306288221
1	3.5	21.3513513513514	0.0204451026368835	3.80616169445767	0.000810358968412558
1	3.5	21.4114114114114	0.0192566996219964	3.80492225389325	0.000762630753955333
1	3.5	21.4714714714715	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	21.5315315315315	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	21.5915915915916	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	21.6516516516517	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	21.7117117117117	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	21.7717717717718	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	21.8318318318318	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	21.8918918918919	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	21.951951951952	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	22.012012012012	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	22.0720720720721	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	22.1321321321321	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	22.1921921921922	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	22.2522522522523	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	22.3123123123123	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	22.3723723723724	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	22.4324324324324	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	22.4924924924925	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	22.5525525525526	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	22.6126126126126	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	22.6726726726727	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	22.7327327327327	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	22.7927927927928	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	22.8528528528529	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	22.9129129129129	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	22.972972972973	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	23.033033033033	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	23.0930930930931	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	23.1531531531532	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	23.2132132132132	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	23.2732732732733	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	23.3333333333333	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	23.3933933933934	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	23.4534534534535	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	23.5135135135135	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	23.5735735735736	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	23.6336336336336	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	23.6936936936937	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	23.7537537537538	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	23.8138138138138	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	23.8738738738739	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	23.9339339339339	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	23.993993993994	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	24.0540540540541	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	24.1141141141141	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	24.1741741741742	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	24.2342342342342	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	24.2942942942943	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	24.3543543543544	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	24.4144144144144	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	24.4744744744745	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	24.5345345345345	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	24.5945945945946	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	24.6546546546547	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	24.7147147147147	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	24.7747747747748	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	24.8348348348348	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	24.8948948948949	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	24.954954954955	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	25.015015015015	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	25.0750750750751	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	25.1351351351351	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	25.1951951951952	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	25.2552552552553	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	25.3153153153153	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	25.3753753753754	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	25.4354354354354	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	25.4954954954955	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	25.5555555555556	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	25.6156156156156	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	25.6756756756757	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	25.7357357357357	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	25.7957957957958	0.0182648401826483	3.80388857325504	0.000722855742764094
1	3.5	25.8558558558559	0.0181688537852921	3.80378857705775	0.000719009426426843
1	3.5	25.9159159159159	0.0175746522778486	3.80316969982262	0.000695210190069159
1	3.5	25.975975975976	0.0169804507704051	3.80255107530135	0.000671430384301997
1	3.5	26.036036036036	0.0163862492629616	3.801932703315	0.000647669988451728
1	3.5	26.0960960960961	NaN	NaN	NaN
1	3.5	26.1561561561562	NaN	NaN	NaN
1	3.5	26.2162162162162	NaN	NaN	NaN
1	3.5	26.2762762762763	NaN	NaN	NaN
1	3.5	26.3363363363363	NaN	NaN	NaN
1	3.5	26.3963963963964	NaN	NaN	NaN
1	3.5	26.4564564564565	NaN	NaN	NaN
1	3.5	26.5165165165165	NaN	NaN	NaN
1	3.5	26.5765765765766	NaN	NaN	NaN
1	3.5	26.6366366366366	NaN	NaN	NaN
1	3.5	26.6966966966967	NaN	NaN	NaN
1	3.5	26.7567567567568	NaN	NaN	NaN
1	3.5	26.8168168168168	NaN	NaN	NaN
1	3.5	26.8768768768769	NaN	NaN	NaN
1	3.5	26.9369369369369	NaN	NaN	NaN
1	3.5	26.996996996997	NaN	NaN	NaN
1	3.5	27.0570570570571	NaN	NaN	NaN
1	3.5	27.1171171171171	NaN	NaN	NaN
1	3.5	27.1771771771772	NaN	NaN	NaN
1	3.5	27.2372372372372	NaN	NaN	NaN
1	3.5	27.2972972972973	NaN	NaN	NaN
1	3.5	27.3573573573574	NaN	NaN	NaN
1	3.5	27.4174174174174	NaN	NaN	NaN
1	3.5	27.4774774774775	NaN	NaN	NaN
1	3.5	27.5375375375375	NaN	NaN	NaN
1	3.5	27.5975975975976	NaN	NaN	NaN
1	3.5	27.6576576576577	NaN	NaN	NaN
1	3.5	27.7177177177177	NaN	NaN	NaN
1	3.5	27.7777777777778	NaN	NaN	NaN
1	3.5	27.8378378378378	NaN	NaN	NaN
1	3.5	27.8978978978979	NaN	NaN	NaN
1	3.5	27.957957957958	NaN	NaN	NaN
1	3.5	28.018018018018	NaN	NaN	NaN
1	3.5	28.0780780780781	NaN	NaN	NaN
1	3.5	28.1381381381381	NaN	NaN	NaN
1	3.5	28.1981981981982	NaN	NaN	NaN
1	3.5	28.2582582582583	NaN	NaN	NaN
1	3.5	28.3183183183183	NaN	NaN	NaN
1	3.5	28.3783783783784	NaN	NaN	NaN
1	3.5	28.4384384384384	NaN	NaN	NaN
1	3.5	28.4984984984985	NaN	NaN	NaN
1	3.5	28.5585585585586	NaN	NaN	NaN
1	3.5	28.6186186186186	NaN	NaN	NaN
1	3.5	28.6786786786787	NaN	NaN	NaN
1	3.5	28.7387387387387	NaN	NaN	NaN
1	3.5	28.7987987987988	NaN	NaN	NaN
1	3.5	28.8588588588589	NaN	NaN	NaN
1	3.5	28.9189189189189	NaN	NaN	NaN
1	3.5	28.978978978979	NaN	NaN	NaN
1	3.5	29.039039039039	NaN	NaN	NaN
1	3.5	29.0990990990991	NaN	NaN	NaN
1	3.5	29.1591591591592	NaN	NaN	NaN
1	3.5	29.2192192192192	NaN	NaN	NaN
1	3.5	29.2792792792793	NaN	NaN	NaN
1	3.5	29.3393393393393	NaN	NaN	NaN
1	3.5	29.3993993993994	NaN	NaN	NaN
1	3.5	29.4594594594595	NaN	NaN	NaN
1	3.5	29.5195195195195	NaN	NaN	NaN
1	3.5	29.5795795795796	NaN	NaN	NaN
1	3.5	29.6396396396396	NaN	NaN	NaN
1	3.5	29.6996996996997	NaN	NaN	NaN
1	3.5	29.7597597597598	NaN	NaN	NaN
1	3.5	29.8198198198198	NaN	NaN	NaN
1	3.5	29.8798798798799	NaN	NaN	NaN
1	3.5	29.9399399399399	NaN	NaN	NaN
1	3.5	30	NaN	NaN	NaN
2	3.5	-30	NaN	NaN	NaN
2	3.5	-29.9399399399399	NaN	NaN	NaN
2	3.5	-29.8798798798799	NaN	NaN	NaN
2	3.5	-29.8198198198198	NaN	NaN	NaN
2	3.5	-29.7597597597598	NaN	NaN	NaN
2	3.5	-29.6996996996997	NaN	NaN	NaN
2	3.5	-29.6396396396396	NaN	NaN	NaN
2	3.5	-29.5795795795796	NaN	NaN	NaN
2	3.5	-29.5195195195195	NaN	NaN	NaN
2	3.5	-29.4594594594595	NaN	NaN	NaN
2	3.5	-29.3993993993994	NaN	NaN	NaN
2	3.5	-29.3393393393393	NaN	NaN	NaN
2	3.5	-29.2792792792793	0.0139797331578153	3.79943087557099	0.000551638450565541
2	3.5	-29.2192192192192	0.0145739346652588	3.80004822661746	0.000575320447101267
2	3.5	-29.1591591591592	0.0151681361727024	3.80066582947584	0.000599021770105656
2	3.5	-29.0990990990991	0.0157623376801459	3.80128368432439	0.00062274244014155
2	3.5	-29.039039039039	0.0159817351598174	3.80151187907934	0.000631505736058395
2	3.5	-28.978978978979	0.0159817351598174	3.80151187907934	0.000631505736058395
2	3.5	-28.9189189189189	0.0159817351598174	3.80151187907934	0.000631505736058395
2	3.5	-28.8588588588589	0.0159817351598174	3.80151187907934	0.000631505736058395
2	3.5	-28.7987987987988	0.0159817351598174	3.80151187907934	0.000631505736058395
2	3.5	-28.7387387387387	0.0159817351598174	3.80151187907934	0.000631505736058395
2	3.5	-28.6786786786787	0.0159817351598174	3.80151187907934	0.000631505736058395
2	3.5	-28.6186186186186	0.0159817351598174	3.80151187907934	0.000631505736058395
2	3.5	-28.5585585585586	0.0159817351598174	3.80151187907934	0.000631505736058395
2	3.5	-28.4984984984985	0.0159817351598174	3.80151187907934	0.000631505736058395
2	3.5	-28.4384384384384	0.0159817351598174	3.80151187907934	0.000631505736058395
2	3.5	-28.3783783783784	0.0159817351598174	3.80151187907934	0.000631505736058395
2	3.5	-28.3183183183183	0.0159817351598174	3.80151187907934	0.000631505736058395
2	3.5	-28.2582582582583	0.0157646230705591	3.80128606117588	0.000622833710863312
2	3.5	-28.1981981981982	0.0145762200556721	3.80005060153056	0.000575411568999389
2	3.5	-28.1381381381381	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-28.0780780780781	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-28.018018018018	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-27.957957957958	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-27.8978978978979	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-27.8378378378378	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-27.7777777777778	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-27.7177177177177	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-27.6576576576577	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-27.5975975975976	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-27.5375375375375	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-27.4774774774775	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-27.4174174174174	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-27.3573573573574	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-27.2972972972973	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-27.2372372372372	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-27.1771771771772	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-27.1171171171171	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-27.0570570570571	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-26.996996996997	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-26.9369369369369	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-26.8768768768769	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-26.8168168168168	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-26.7567567567568	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-26.6966966966967	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-26.6366366366366	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-26.5765765765766	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-26.5165165165165	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-26.4564564564565	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-26.3963963963964	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-26.3363363363363	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-26.2762762762763	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-26.2162162162162	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-26.1561561561562	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-26.0960960960961	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-26.036036036036	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-25.975975975976	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-25.9159159159159	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-25.8558558558559	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-25.7957957957958	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-25.7357357357357	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-25.6756756756757	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-25.6156156156156	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-25.5555555555556	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-25.4954954954955	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-25.4354354354354	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-25.3753753753754	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-25.3153153153153	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-25.2552552552553	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-25.1951951951952	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-25.1351351351351	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-25.0750750750751	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-25.015015015015	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-24.954954954955	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-24.8948948948949	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-24.8348348348348	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-24.7747747747748	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-24.7147147147147	0.0136986301369862	3.79913890872749	0.000540441772714611
2	3.5	-24.6546546546547	0.0136986301369862	3.79913890872749	0.000540441772714611
