x_t_over_tau,B_terms_5,relative_error_terms_5,pseudo_Xc_terms_5,B_terms_10,relative_error_terms_10,pseudo_Xc_terms_10,B_terms_20,relative_error_terms_20,pseudo_Xc_terms_20,B_terms_50,relative_error_terms_50,pseudo_Xc_terms_50,B_terms_120,relative_error_terms_120,pseudo_Xc_terms_120,B_terms_300,relative_error_terms_300,pseudo_Xc_terms_300,B_terms_800,relative_error_terms_800,pseudo_Xc_terms_800
4.713753134116719146e+00,1.339816045489192788e+02,1.666432859628227683e-07,1.000000000000000000e+00,1.339815820713964172e+02,1.122480711399232558e-09,1.000000000000000000e+00,1.339815822210347562e+02,5.623180896117456534e-12,1.000000000000000000e+00,1.339815822217875905e+02,4.242629316521394973e-15,1.000000000000000000e+00,1.339815822217881589e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.339815822217881589e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.339815822217881589e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.052631065335679850e+00,1.917555634019284980e+02,1.164353895318614687e-07,1.000000000000000000e+00,1.917555409244056364e+02,7.842888966011406592e-10,1.000000000000000000e+00,1.917555410740439754e+02,3.928974721451582449e-12,1.000000000000000000e+00,1.917555410747968097e+02,2.964369036857991728e-15,1.000000000000000000e+00,1.917555410747973781e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.917555410747973781e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.917555410747973781e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.415871378079464726e+00,2.731857873124832849e+02,8.172875021345183604e-08,1.000000000000000000e+00,2.731857648349604233e+02,5.505107973435655467e-10,1.000000000000000000e+00,2.731857649845987339e+02,2.757840159136937259e-12,1.000000000000000000e+00,2.731857649853515682e+02,2.080760645191592812e-15,1.000000000000000000e+00,2.731857649853521366e+02,0.000000000000000000e+00,1.000000000000000000e+00,2.731857649853521366e+02,0.000000000000000000e+00,1.000000000000000000e+00,2.731857649853521366e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.805225516094895788e+00,3.874996354214573557e+02,5.761846049359453475e-08,1.000000000000000000e+00,3.874996129439344941e+02,3.881080347514808238e-10,1.000000000000000000e+00,3.874996130935728047e+02,1.944266905365281247e-12,1.000000000000000000e+00,3.874996130943256389e+02,1.466928403021941581e-15,1.000000000000000000e+00,3.874996130943262074e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.874996130943262074e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.874996130943262074e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.222570836730231036e+00,5.473681332282377525e+02,4.078997435280968528e-08,1.000000000000000000e+00,5.473681107507147772e+02,2.747543511455829015e-10,1.000000000000000000e+00,5.473681109003531446e+02,1.376409510486202455e-12,1.000000000000000000e+00,5.473681109011059789e+02,1.038486125310247897e-15,1.000000000000000000e+00,5.473681109011065473e+02,0.000000000000000000e+00,1.000000000000000000e+00,5.473681109011065473e+02,0.000000000000000000e+00,1.000000000000000000e+00,5.473681109011065473e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.669919663030115409e+00,7.701426363287588401e+02,2.899090480033459862e-08,1.000000000000000000e+00,7.701426138512359785e+02,1.952776715992259237e-10,1.000000000000000000e+00,7.701426140008742323e+02,9.782638434542685031e-13,1.000000000000000000e+00,7.701426140016270665e+02,7.380895152061781825e-16,1.000000000000000000e+00,7.701426140016276349e+02,0.000000000000000000e+00,1.000000000000000000e+00,7.701426140016276349e+02,0.000000000000000000e+00,1.000000000000000000e+00,7.701426140016276349e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.149428986597577307e+00,1.079521807884152850e+03,2.068242752506807751e-08,1.000000000000000000e+00,1.079521785406629988e+03,1.393133257341503572e-10,1.000000000000000000e+00,1.079521785556268242e+03,6.980094061094511208e-13,1.000000000000000000e+00,1.079521785557021076e+03,6.318733308172460360e-16,1.000000000000000000e+00,1.079521785557021758e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.079521785557021758e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.079521785557021758e+03,0.000000000000000000e+00,1.000000000000000000e+00
7.663410868007447085e+00,1.507795097152019480e+03,1.480780226151214884e-08,1.000000000000000000e+00,1.507795074674496391e+03,9.974284480660154456e-11,1.000000000000000000e+00,1.507795074824134872e+03,4.995963969645630534e-13,1.000000000000000000e+00,1.507795074824887706e+03,3.015975834377078168e-16,1.000000000000000000e+00,1.507795074824888161e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.507795074824888161e+03,0.000000000000000000e+00,1.000000000000000000e+00,1.507795074824888161e+03,0.000000000000000000e+00,1.000000000000000000e+00
8.214343584919422625e+00,2.098857732373137424e+03,1.063775367525960519e-08,1.000000000000000000e+00,2.098857709895614789e+03,7.165388805597953984e-11,1.000000000000000000e+00,2.098857710045253043e+03,3.587959343139453684e-13,1.000000000000000000e+00,2.098857710046005650e+03,2.166642115422375262e-16,1.000000000000000000e+00,2.098857710046006105e+03,0.000000000000000000e+00,1.000000000000000000e+00,2.098857710046006105e+03,0.000000000000000000e+00,1.000000000000000000e+00,2.098857710046006105e+03,0.000000000000000000e+00,1.000000000000000000e+00
8.804883581643464296e+00,2.912257182027098679e+03,7.666607066111252957e-09,1.000000000000000000e+00,2.912257159549575590e+03,5.164096503205470617e-11,1.000000000000000000e+00,2.912257159699214299e+03,2.585834875741426647e-13,1.000000000000000000e+00,2.912257159699966905e+03,1.561494490182021161e-16,1.000000000000000000e+00,2.912257159699967360e+03,0.000000000000000000e+00,1.000000000000000000e+00,2.912257159699967360e+03,0.000000000000000000e+00,1.000000000000000000e+00,2.912257159699967360e+03,0.000000000000000000e+00,1.000000000000000000e+00
9.437878277775372027e+00,4.028617365842192612e+03,5.542132551960848347e-09,1.000000000000000000e+00,4.028617343364669523e+03,3.733086499031866235e-11,1.000000000000000000e+00,4.028617343514307777e+03,1.870409364224726143e-13,1.000000000000000000e+00,4.028617343515060838e+03,1.128792615705930048e-16,1.000000000000000000e+00,4.028617343515061293e+03,0.000000000000000000e+00,1.000000000000000000e+00,4.028617343515061293e+03,0.000000000000000000e+00,1.000000000000000000e+00,4.028617343515061293e+03,0.000000000000000000e+00,1.000000000000000000e+00
1.011637979766206996e+01,5.556901596392745887e+03,4.017910082903670073e-09,1.000000000000000000e+00,5.556901573915222798e+03,2.706404331465167182e-11,1.000000000000000000e+00,5.556901574064861052e+03,1.356819259294756609e-13,1.000000000000000000e+00,5.556901574065614113e+03,1.636693919535291469e-16,1.000000000000000000e+00,5.556901574065615023e+03,0.000000000000000000e+00,1.000000000000000000e+00,5.556901574065615023e+03,0.000000000000000000e+00,1.000000000000000000e+00,5.556901574065615023e+03,0.000000000000000000e+00,1.000000000000000000e+00
1.084365968689608728e+01,7.644127557354639976e+03,2.920821344467686059e-09,1.000000000000000000e+00,7.644127534877117796e+03,1.967409815076101635e-11,1.000000000000000000e+00,7.644127535026756050e+03,9.851505088281792546e-14,1.000000000000000000e+00,7.644127535027509111e+03,0.000000000000000000e+00,1.000000000000000000e+00,7.644127535027509111e+03,0.000000000000000000e+00,1.000000000000000000e+00,7.644127535027509111e+03,0.000000000000000000e+00,1.000000000000000000e+00,7.644127535027509111e+03,0.000000000000000000e+00,1.000000000000000000e+00
1.162322468679851895e+01,1.048834983137964809e+04,2.128755359100524637e-09,1.000000000000000000e+00,1.048834980890212501e+04,1.433897873676600770e-11,1.000000000000000000e+00,1.048834980905176235e+04,7.197324805280534295e-14,1.000000000000000000e+00,1.048834980905251541e+04,1.734295133802538469e-16,1.000000000000000000e+00,1.048834980905251723e+04,0.000000000000000000e+00,1.000000000000000000e+00,1.048834980905251723e+04,0.000000000000000000e+00,1.000000000000000000e+00,1.048834980905251723e+04,0.000000000000000000e+00,1.000000000000000000e+00
1.245883364295008100e+01,1.435599380769094569e+04,1.555248016818202263e-09,1.000000000000000000e+00,1.435599378521342260e+04,1.047591877958984362e-11,1.000000000000000000e+00,1.435599378536306176e+04,5.245625097969490744e-14,1.000000000000000000e+00,1.435599378536381482e+04,0.000000000000000000e+00,1.000000000000000000e+00,1.435599378536381482e+04,0.000000000000000000e+00,1.000000000000000000e+00,1.435599378536381482e+04,0.000000000000000000e+00,1.000000000000000000e+00,1.435599378536381482e+04,0.000000000000000000e+00,1.000000000000000000e+00
1.335451562929897307e+01,1.960498071170148251e+04,1.138849928898044205e-09,1.000000000000000000e+00,1.960498068922396124e+04,7.671030555407483021e-12,1.000000000000000000e+00,1.960498068937359858e+04,3.841174979968913621e-14,1.000000000000000000e+00,1.960498068937435164e+04,0.000000000000000000e+00,1.000000000000000000e+00,1.960498068937435164e+04,0.000000000000000000e+00,1.000000000000000000e+00,1.960498068937435164e+04,0.000000000000000000e+00,1.000000000000000000e+00,1.960498068937435164e+04,0.000000000000000000e+00,1.000000000000000000e+00
1.431458937523478525e+01,2.671555544408056448e+04,8.357352303430456556e-10,1.000000000000000000e+00,2.671555542160303958e+04,5.629456004598407935e-12,1.000000000000000000e+00,2.671555542175268056e+04,2.818813238877286802e-14,1.000000000000000000e+00,2.671555542175342998e+04,1.361745526027674943e-16,1.000000000000000000e+00,2.671555542175343362e+04,0.000000000000000000e+00,1.000000000000000000e+00,2.671555542175343362e+04,0.000000000000000000e+00,1.000000000000000000e+00,2.671555542175343362e+04,0.000000000000000000e+00,1.000000000000000000e+00
1.534368408930010119e+01,3.633135452893128968e+04,6.145415586447285183e-10,1.000000000000000000e+00,3.633135450645376841e+04,4.139511062210284641e-12,1.000000000000000000e+00,3.633135450660340575e+04,2.082772861489451428e-14,1.000000000000000000e+00,3.633135450660416245e+04,0.000000000000000000e+00,1.000000000000000000e+00,3.633135450660416245e+04,0.000000000000000000e+00,1.000000000000000000e+00,3.633135450660416245e+04,0.000000000000000000e+00,1.000000000000000000e+00,3.633135450660416245e+04,0.000000000000000000e+00,1.000000000000000000e+00
1.644676177994662680e+01,4.931408054584155616e+04,4.527537422394821407e-10,1.000000000000000000e+00,4.931408052336402761e+04,3.049718098534941732e-12,1.000000000000000000e+00,4.931408052351366496e+04,1.534449357753429803e-14,1.000000000000000000e+00,4.931408052351442166e+04,0.000000000000000000e+00,1.000000000000000000e+00,4.931408052351442166e+04,0.000000000000000000e+00,1.000000000000000000e+00,4.931408052351442166e+04,0.000000000000000000e+00,1.000000000000000000e+00,4.931408052351442166e+04,0.000000000000000000e+00,1.000000000000000000e+00
1.762914118095947913e+01,6.681624783512396971e+04,3.341572631356913696e-10,1.000000000000000000e+00,6.681624781264644116e+04,2.250860364181771853e-12,1.000000000000000000e+00,6.681624781279607851e+04,1.132508359336740656e-14,1.000000000000000000e+00,6.681624781279683521e+04,0.000000000000000000e+00,1.000000000000000000e+00,6.681624781279683521e+04,0.000000000000000000e+00,1.000000000000000000e+00,6.681624781279683521e+04,0.000000000000000000e+00,1.000000000000000000e+00,6.681624781279683521e+04,0.000000000000000000e+00,1.000000000000000000e+00
1.889652339691207672e+01,9.037791915715330106e+04,2.470417571453198723e-10,1.000000000000000000e+00,9.037791913467578706e+04,1.664057386194219659e-12,1.000000000000000000e+00,9.037791913482542441e+04,8.372615779593559070e-15,1.000000000000000000e+00,9.037791913482618111e+04,0.000000000000000000e+00,1.000000000000000000e+00,9.037791913482618111e+04,0.000000000000000000e+00,1.000000000000000000e+00,9.037791913482618111e+04,0.000000000000000000e+00,1.000000000000000000e+00,9.037791913482618111e+04,0.000000000000000000e+00,1.000000000000000000e+00
2.025501939230666437e+01,1.220552795995716733e+05,1.829264131748618965e-10,1.000000000000000000e+00,1.220552795770941448e+05,1.232179750077851068e-12,1.000000000000000000e+00,1.220552795772437821e+05,6.199646541272206537e-15,1.000000000000000000e+00,1.220552795772445388e+05,0.000000000000000000e+00,1.000000000000000000e+00,1.220552795772445388e+05,0.000000000000000000e+00,1.000000000000000000e+00,1.220552795772445388e+05,0.000000000000000000e+00,1.000000000000000000e+00,1.220552795772445388e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.171117945694500762e+01,1.645914447578094550e+05,1.356517648051961441e-10,1.000000000000000000e+00,1.645914447353319265e+05,9.138299748332846762e-13,1.000000000000000000e+00,1.645914447354815784e+05,4.597441823851664334e-15,1.000000000000000000e+00,1.645914447354823351e+05,0.000000000000000000e+00,1.000000000000000000e+00,1.645914447354823351e+05,0.000000000000000000e+00,1.000000000000000000e+00,1.645914447354823351e+05,0.000000000000000000e+00,1.000000000000000000e+00,1.645914447354823351e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.327202478960407461e+01,2.216432765696031274e+05,1.007344788346997853e-10,1.000000000000000000e+00,2.216432765471255989e+05,6.786066247685973786e-13,1.000000000000000000e+00,2.216432765472752508e+05,3.414042616869878101e-15,1.000000000000000000e+00,2.216432765472760075e+05,0.000000000000000000e+00,1.000000000000000000e+00,2.216432765472760075e+05,0.000000000000000000e+00,1.000000000000000000e+00,2.216432765472760075e+05,0.000000000000000000e+00,1.000000000000000000e+00,2.216432765472760075e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.494508135230316626e+01,2.980824485692233429e+05,7.490249781242132729e-11,1.000000000000000000e+00,2.980824485467458726e+05,5.043919522012119733e-13,1.000000000000000000e+00,2.980824485468954663e+05,2.538558025015778339e-15,1.000000000000000000e+00,2.980824485468962230e+05,0.000000000000000000e+00,1.000000000000000000e+00,2.980824485468962230e+05,0.000000000000000000e+00,1.000000000000000000e+00,2.980824485468962230e+05,0.000000000000000000e+00,1.000000000000000000e+00,2.980824485468962230e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.673841615839943842e+01,4.003949149179562228e+05,5.576289140356846857e-11,1.000000000000000000e+00,4.003949148954786942e+05,3.755052388182256594e-13,1.000000000000000000e+00,4.003949148956282879e+05,1.889883122197806009e-15,1.000000000000000000e+00,4.003949148956290446e+05,0.000000000000000000e+00,1.000000000000000000e+00,4.003949148956290446e+05,0.000000000000000000e+00,1.000000000000000000e+00,4.003949148956290446e+05,0.000000000000000000e+00,1.000000000000000000e+00,4.003949148956290446e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.866067616948250318e+01,5.372107598780064145e+05,4.156108442158213311e-11,1.000000000000000000e+00,5.372107598555289442e+05,2.799806091761951196e-13,1.000000000000000000e+00,5.372107598556785379e+05,1.516922805134184148e-15,1.000000000000000000e+00,5.372107598556793528e+05,0.000000000000000000e+00,1.000000000000000000e+00,5.372107598556793528e+05,0.000000000000000000e+00,1.000000000000000000e+00,5.372107598556793528e+05,0.000000000000000000e+00,1.000000000000000000e+00,5.372107598556793528e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.072112998861753042e+01,7.200067517001545057e+05,3.100951718927017875e-11,1.000000000000000000e+00,7.200067516776770353e+05,2.088988685868619005e-13,1.000000000000000000e+00,7.200067516778266290e+05,1.131805015563493260e-15,1.000000000000000000e+00,7.200067516778274439e+05,0.000000000000000000e+00,1.000000000000000000e+00,7.200067516778274439e+05,0.000000000000000000e+00,1.000000000000000000e+00,7.200067516778274439e+05,0.000000000000000000e+00,1.000000000000000000e+00,7.200067516778274439e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.292971255097148031e+01,9.640376103332113707e+05,2.315994884820324600e-11,1.000000000000000000e+00,9.640376103107339004e+05,1.560194272419473343e-13,1.000000000000000000e+00,9.640376103108834941e+05,8.453064943449158662e-16,1.000000000000000000e+00,9.640376103108843090e+05,0.000000000000000000e+00,1.000000000000000000e+00,9.640376103108843090e+05,0.000000000000000000e+00,1.000000000000000000e+00,9.640376103108843090e+05,0.000000000000000000e+00,1.000000000000000000e+00,9.640376103108843090e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.529707302730650298e+01,1.289570096496678190e+06,1.731375024454276432e-11,1.000000000000000000e+00,1.289570096474200487e+06,1.166346802020399949e-13,1.000000000000000000e+00,1.289570096474350197e+06,5.416471216813002941e-16,1.000000000000000000e+00,1.289570096474350896e+06,0.000000000000000000e+00,1.000000000000000000e+00,1.289570096474350896e+06,0.000000000000000000e+00,1.000000000000000000e+00,1.289570096474350896e+06,0.000000000000000000e+00,1.000000000000000000e+00,1.289570096474350896e+06,0.000000000000000000e+00,1.000000000000000000e+00
3.783462617131925043e+01,1.723517960411920445e+06,1.295448906615446530e-11,1.000000000000000000e+00,1.723517960389442742e+06,8.726836578273929512e-14,1.000000000000000000e+00,1.723517960389592452e+06,4.052710485266530510e-16,1.000000000000000000e+00,1.723517960389593150e+06,0.000000000000000000e+00,1.000000000000000000e+00,1.723517960389593150e+06,0.000000000000000000e+00,1.000000000000000000e+00,1.723517960389593150e+06,0.000000000000000000e+00,1.000000000000000000e+00,1.723517960389593150e+06,0.000000000000000000e+00,1.000000000000000000e+00
4.055460735840827624e+01,2.301607428020174149e+06,9.700638549800969079e-12,1.000000000000000000e+00,2.301607427997696679e+06,6.534937017093276046e-14,1.000000000000000000e+00,2.301607427997846156e+06,4.046400629779118478e-16,1.000000000000000000e+00,2.301607427997847088e+06,0.000000000000000000e+00,1.000000000000000000e+00,2.301607427997847088e+06,0.000000000000000000e+00,1.000000000000000000e+00,2.301607427997847088e+06,0.000000000000000000e+00,1.000000000000000000e+00,2.301607427997847088e+06,0.000000000000000000e+00,1.000000000000000000e+00
4.347013158125017185e+01,3.071244729660524987e+06,7.269711048124247529e-12,1.000000000000000000e+00,3.071244729638047516e+06,4.897317180520432547e-14,1.000000000000000000e+00,3.071244729638196994e+06,3.032394539021939708e-16,1.000000000000000000e+00,3.071244729638197925e+06,0.000000000000000000e+00,1.000000000000000000e+00,3.071244729638197925e+06,0.000000000000000000e+00,1.000000000000000000e+00,3.071244729638197925e+06,0.000000000000000000e+00,1.000000000000000000e+00,3.071244729638197925e+06,0.000000000000000000e+00,1.000000000000000000e+00
4.659525668664677056e+01,4.095312465848257765e+06,5.451857929976368011e-12,1.000000000000000000e+00,4.095312465825780295e+06,3.672701339775933819e-14,1.000000000000000000e+00,4.095312465825929772e+06,2.274118476641444950e-16,1.000000000000000000e+00,4.095312465825930703e+06,0.000000000000000000e+00,1.000000000000000000e+00,4.095312465825930703e+06,0.000000000000000000e+00,1.000000000000000000e+00,4.095312465825930703e+06,0.000000000000000000e+00,1.000000000000000000e+00,4.095312465825930703e+06,0.000000000000000000e+00,1.000000000000000000e+00
4.994505115855140076e+01,5.457194683393215761e+06,4.091222207866297054e-12,1.000000000000000000e+00,5.457194683370738290e+06,2.764685261228632509e-14,1.000000000000000000e+00,5.457194683370888233e+06,1.706595840264588160e-16,1.000000000000000000e+00,5.457194683370889165e+06,0.000000000000000000e+00,1.000000000000000000e+00,5.457194683370889165e+06,0.000000000000000000e+00,1.000000000000000000e+00,5.457194683370889165e+06,0.000000000000000000e+00,1.000000000000000000e+00,5.457194683370889165e+06,0.000000000000000000e+00,1.000000000000000000e+00
5.353566677410719166e+01,7.267427117872345261e+06,3.072145852886368410e-12,1.000000000000000000e+00,7.267427117849867791e+06,2.076033988935851255e-14,1.000000000000000000e+00,7.267427117850017734e+06,1.281502462306080997e-16,1.000000000000000000e+00,7.267427117850018665e+06,0.000000000000000000e+00,1.000000000000000000e+00,7.267427117850018665e+06,0.000000000000000000e+00,1.000000000000000000e+00,7.267427117850018665e+06,0.000000000000000000e+00,1.000000000000000000e+00,7.267427117850018665e+06,0.000000000000000000e+00,1.000000000000000000e+00
5.738441648302392650e+01,9.672496694957681000e+06,2.308352032368485629e-12,1.000000000000000000e+00,9.672496694935202599e+06,1.559827434903206229e-14,1.000000000000000000e+00,9.672496694935353473e+06,0.000000000000000000e+00,1.000000000000000000e+00,9.672496694935353473e+06,0.000000000000000000e+00,1.000000000000000000e+00,9.672496694935353473e+06,0.000000000000000000e+00,1.000000000000000000e+00,9.672496694935353473e+06,0.000000000000000000e+00,1.000000000000000000e+00,9.672496694935353473e+06,0.000000000000000000e+00,1.000000000000000000e+00
6.150985788580504021e+01,1.286648304542225227e+07,1.735324822257012018e-12,1.000000000000000000e+00,1.286648304539977387e+07,1.172614587493267368e-14,1.000000000000000000e+00,1.286648304539992474e+07,0.000000000000000000e+00,1.000000000000000000e+00,1.286648304539992474e+07,0.000000000000000000e+00,1.000000000000000000e+00,1.286648304539992474e+07,0.000000000000000000e+00,1.000000000000000000e+00,1.286648304539992474e+07,0.000000000000000000e+00,1.000000000000000000e+00,1.286648304539992474e+07,0.000000000000000000e+00,1.000000000000000000e+00
6.593188271333541195e+01,1.710645764834894985e+07,1.305319342439374487e-12,1.000000000000000000e+00,1.710645764832647145e+07,8.710839789385215649e-15,1.000000000000000000e+00,1.710645764832662046e+07,0.000000000000000000e+00,1.000000000000000000e+00,1.710645764832662046e+07,0.000000000000000000e+00,1.000000000000000000e+00,1.710645764832662046e+07,0.000000000000000000e+00,1.000000000000000000e+00,1.710645764832662046e+07,0.000000000000000000e+00,1.000000000000000000e+00,1.710645764832662046e+07,0.000000000000000000e+00,1.000000000000000000e+00
7.067181273927491247e+01,2.273285067094297707e+07,9.822520884960532640e-13,1.000000000000000000e+00,2.273285067092049867e+07,6.554902158799154596e-15,1.000000000000000000e+00,2.273285067092064768e+07,0.000000000000000000e+00,1.000000000000000000e+00,2.273285067092064768e+07,0.000000000000000000e+00,1.000000000000000000e+00,2.273285067092064768e+07,0.000000000000000000e+00,1.000000000000000000e+00,2.273285067092064768e+07,0.000000000000000000e+00,1.000000000000000000e+00,2.273285067092064768e+07,0.000000000000000000e+00,1.000000000000000000e+00
7.575250258771905010e+01,3.019638459803265333e+07,7.394723026031409151e-13,1.000000000000000000e+00,3.019638459801017493e+07,4.934750100788394640e-15,1.000000000000000000e+00,3.019638459801032394e+07,0.000000000000000000e+00,1.000000000000000000e+00,3.019638459801032394e+07,0.000000000000000000e+00,1.000000000000000000e+00,3.019638459801032394e+07,0.000000000000000000e+00,1.000000000000000000e+00,3.019638459801032394e+07,0.000000000000000000e+00,1.000000000000000000e+00,3.019638459801032394e+07,0.000000000000000000e+00,1.000000000000000000e+00
8.119844993184008786e+01,4.009368768498104066e+07,5.569303134308012507e-13,1.000000000000000000e+00,4.009368768495856225e+07,3.716585341546889144e-15,1.000000000000000000e+00,4.009368768495871127e+07,0.000000000000000000e+00,1.000000000000000000e+00,4.009368768495871127e+07,0.000000000000000000e+00,1.000000000000000000e+00,4.009368768495871127e+07,0.000000000000000000e+00,1.000000000000000000e+00,4.009368768495871127e+07,0.000000000000000000e+00,1.000000000000000000e+00,4.009368768495871127e+07,0.000000000000000000e+00,1.000000000000000000e+00
8.703591361485165123e+01,5.321437919974432886e+07,4.196119617439296452e-13,1.000000000000000000e+00,5.321437919972185045e+07,2.800213291584448819e-15,1.000000000000000000e+00,5.321437919972199947e+07,0.000000000000000000e+00,1.000000000000000000e+00,5.321437919972199947e+07,0.000000000000000000e+00,1.000000000000000000e+00,5.321437919972199947e+07,0.000000000000000000e+00,1.000000000000000000e+00,5.321437919972199947e+07,0.000000000000000000e+00,1.000000000000000000e+00,5.321437919972199947e+07,0.000000000000000000e+00,1.000000000000000000e+00
9.329304026284677320e+01,7.060331526752492785e+07,3.161599336208247916e-13,1.000000000000000000e+00,7.060331526750245690e+07,2.110546953410045427e-15,1.000000000000000000e+00,7.060331526750260592e+07,0.000000000000000000e+00,1.000000000000000000e+00,7.060331526750260592e+07,0.000000000000000000e+00,1.000000000000000000e+00,7.060331526750260592e+07,0.000000000000000000e+00,1.000000000000000000e+00,7.060331526750260592e+07,0.000000000000000000e+00,1.000000000000000000e+00,7.060331526750260592e+07,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+02,9.364286878565463424e+07,2.383730844415208778e-13,1.000000000000000000e+00,9.364286878563216329e+07,1.591275597072902914e-15,1.000000000000000000e+00,9.364286878563231230e+07,0.000000000000000000e+00,1.000000000000000000e+00,9.364286878563231230e+07,0.000000000000000000e+00,1.000000000000000000e+00,9.364286878563231230e+07,0.000000000000000000e+00,1.000000000000000000e+00,9.364286878563231230e+07,0.000000000000000000e+00,1.000000000000000000e+00,9.364286878563231230e+07,0.000000000000000000e+00,1.000000000000000000e+00
